Model,MDO4104-3
Firmware Version,3.18

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,0.2,
Horizontal Delay,1.82,
Sample Interval,2e-05,
Record Length,100000,
Gating,0.0% to 100.0%,
Probe Attenuation,10,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,20,0.02
Vertical Position,-0.18,-0.74
,,
,,
,,
Label,,
TIME,CH1,CH3
8.324600e-01,-0.5,-0.00406562
8.324800e-01,-0.496875,-0.0049625
8.325000e-01,-0.459375,-0.00320625
8.325200e-01,-0.471875,-0.003
8.325400e-01,-0.48125,-0.00350625
8.325600e-01,-0.50625,-0.00514062
8.325800e-01,-0.50625,-0.00431563
8.326000e-01,-0.509375,-0.00261875
8.326200e-01,-0.521875,-0.00389063
8.326400e-01,-0.5,-0.00201875
8.326600e-01,-0.50625,-0.00605937
8.326800e-01,-0.5,-0.00363125
8.327000e-01,-0.459375,-0.002525
8.327200e-01,-0.553125,-0.00412188
8.327400e-01,-0.509375,-0.00085625
8.327600e-01,-0.5375,-0.00641563
8.327800e-01,-0.50625,-0.00369375
8.328000e-01,-0.46875,-0.0025375
8.328200e-01,-0.525,-0.00417813
8.328400e-01,-0.5125,-0.00221875
8.328600e-01,-0.534375,-0.006275
8.328800e-01,-0.509375,-0.00410312
8.329000e-01,-0.525,-0.0034375
8.329200e-01,-0.5125,-0.00394375
8.329400e-01,-0.521875,-0.00130938
8.329600e-01,-0.553125,-0.0055625
8.329800e-01,-0.53125,-0.00383125
8.330000e-01,-0.5,-0.00395313
8.330200e-01,-0.49375,-0.00359687
8.330400e-01,-0.484375,-0.00163125
8.330600e-01,-0.471875,-0.00489375
8.330800e-01,-0.49375,-0.0044375
8.331000e-01,-0.45625,-0.0039125
8.331200e-01,-0.465625,-0.003825
8.331400e-01,-0.484375,-0.00219063
8.331600e-01,-0.509375,-0.00369687
8.331800e-01,-0.46875,-0.00514687
8.332000e-01,-0.490625,-0.00375625
8.332200e-01,-0.553125,-0.00357187
8.332400e-01,-0.50625,-0.00287812
8.332600e-01,-0.525,-0.00224062
8.332800e-01,-0.5625,-0.00611562
8.333000e-01,-0.5125,-0.00394375
8.333200e-01,-0.484375,-0.0033375
8.333400e-01,-0.48125,-0.00292188
8.333600e-01,-0.484375,-0.002425
8.333800e-01,-0.496875,-0.00583125
8.334000e-01,-0.53125,-0.00463437
8.334200e-01,-0.521875,-0.00220625
8.334400e-01,-0.490625,-0.00325625
8.334600e-01,-0.48125,-0.00193437
8.334800e-01,-0.5,-0.00480313
8.335000e-01,-0.5,-0.0049
8.335200e-01,-0.459375,-0.0029875
8.335400e-01,-0.490625,-0.00291875
8.335600e-01,-0.51875,-0.0017875
8.335800e-01,-0.525,-0.0038875
8.336000e-01,-0.525,-0.00519688
8.336200e-01,-0.5,-0.00255937
8.336400e-01,-0.525,-0.00352188
8.336600e-01,-0.49375,-0.00187813
8.336800e-01,-0.48125,-0.00306875
8.337000e-01,-0.5,-0.00587187
8.337200e-01,-0.525,-0.00292813
8.337400e-01,-0.521875,-0.00434063
8.337600e-01,-0.49375,-0.00236875
8.337800e-01,-0.484375,-0.0031125
8.338000e-01,-0.484375,-0.00675625
8.338200e-01,-0.465625,-0.00275625
8.338400e-01,-0.490625,-0.00455938
8.338600e-01,-0.496875,-0.00172188
8.338800e-01,-0.5,-0.00195
8.339000e-01,-0.51875,-0.0065625
8.339200e-01,-0.484375,-0.0031375
8.339400e-01,-0.496875,-0.00520312
8.339600e-01,-0.48125,-0.00299063
8.339800e-01,-0.490625,-0.002825
8.340000e-01,-0.509375,-0.00569063
8.340200e-01,-0.5375,-0.00447188
8.340400e-01,-0.521875,-0.00414688
8.340600e-01,-0.509375,-0.00248125
8.340800e-01,-0.5,-0.0036125
8.341000e-01,-0.55,-0.00424375
8.341200e-01,-0.509375,-0.004875
8.341400e-01,-0.525,-0.00378125
8.341600e-01,-0.521875,-0.00232813
8.341800e-01,-0.534375,-0.00385
8.342000e-01,-0.459375,-0.00335938
8.342200e-01,-0.46875,-0.0063875
8.342400e-01,-0.46875,-0.00379375
8.342600e-01,-0.5375,-0.00365313
8.342800e-01,-0.478125,-0.00316875
8.343000e-01,-0.525,-0.0018375
8.343200e-01,-0.521875,-0.00634062
8.343400e-01,-0.559375,-0.00270937
8.343600e-01,-0.578125,-0.0043125
8.343800e-01,-0.5625,-0.003325
8.344000e-01,-0.540625,-0.00155312
8.344200e-01,-0.53125,-0.0063625
8.344400e-01,-0.5125,-0.00289375
8.344600e-01,-0.540625,-0.00411563
8.344800e-01,-0.53125,-0.00292813
8.345000e-01,-0.553125,-0.00105938
8.345200e-01,-0.534375,-0.0068875
8.345400e-01,-0.525,-0.00213125
8.345600e-01,-0.53125,-0.00492813
8.345800e-01,-0.534375,-0.00348125
8.346000e-01,-0.5125,-0.00128438
8.346200e-01,-0.540625,-0.00678125
8.346400e-01,-0.5375,-0.00291563
8.346600e-01,-0.55,-0.00516875
8.346800e-01,-0.540625,-0.00294375
8.347000e-01,-0.5875,-0.0024375
8.347200e-01,-0.559375,-0.00471875
8.347400e-01,-0.553125,-0.00389375
8.347600e-01,-0.540625,-0.004525
8.347800e-01,-0.51875,-0.00217188
8.348000e-01,-0.50625,-0.00439375
8.348200e-01,-0.484375,-0.00305937
8.348400e-01,-0.521875,-0.00485312
8.348600e-01,-0.51875,-0.00473437
8.348800e-01,-0.540625,-0.00308125
8.349000e-01,-0.553125,-0.00379062
8.349200e-01,-0.525,-0.00226875
8.349400e-01,-0.55,-0.00618437
8.349600e-01,-0.553125,-0.0035375
8.349800e-01,-0.565625,-0.00342188
8.350000e-01,-0.58125,-0.00372187
8.350200e-01,-0.540625,-0.00122813
8.350400e-01,-0.565625,-0.0062
8.350600e-01,-0.56875,-0.00360312
8.350800e-01,-0.5375,-0.00391875
8.351000e-01,-0.546875,-0.00399688
8.351200e-01,-0.546875,-0.000653125
8.351400e-01,-0.565625,-0.00684687
8.351600e-01,-0.565625,-0.00354688
8.351800e-01,-0.5375,-0.00380625
8.352000e-01,-0.5375,-0.00435
8.352200e-01,-0.509375,-0.000490625
8.352400e-01,-0.559375,-0.00631563
8.352600e-01,-0.553125,-0.00333125
8.352800e-01,-0.559375,-0.0037
8.353000e-01,-0.5625,-0.0035625
8.353200e-01,-0.553125,-0.00160937
8.353400e-01,-0.56875,-0.00514062
8.353600e-01,-0.603125,-0.00394375
8.353800e-01,-0.603125,-0.0036125
8.354000e-01,-0.5875,-0.00332813
8.354200e-01,-0.56875,-0.0028625
8.354400e-01,-0.509375,-0.00303125
8.354600e-01,-0.559375,-0.0047125
8.354800e-01,-0.546875,-0.00479062
8.355000e-01,-0.534375,-0.00324687
8.355200e-01,-0.521875,-0.00323438
8.355400e-01,-0.525,-0.00307813
8.355600e-01,-0.5125,-0.00567812
8.355800e-01,-0.51875,-0.00480625
8.356000e-01,-0.5125,-0.00363125
8.356200e-01,-0.484375,-0.00365625
8.356400e-01,-0.509375,-0.00143125
8.356600e-01,-0.51875,-0.00481875
8.356800e-01,-0.525,-0.00376875
8.357000e-01,-0.50625,-0.00346562
8.357200e-01,-0.484375,-0.00292813
8.357400e-01,-0.509375,-0.001925
8.357600e-01,-0.546875,-0.00596562
8.357800e-01,-0.534375,-0.00504375
8.358000e-01,-0.50625,-0.00319062
8.358200e-01,-0.5375,-0.00375625
8.358400e-01,-0.5375,-0.0025375
8.358600e-01,-0.509375,-0.00445312
8.358800e-01,-0.465625,-0.00537813
8.359000e-01,-0.478125,-0.00300312
8.359200e-01,-0.525,-0.0051625
8.359400e-01,-0.49375,-0.00260625
8.359600e-01,-0.5,-0.00321562
8.359800e-01,-0.509375,-0.0056375
8.360000e-01,-0.496875,-0.00339688
8.360200e-01,-0.5,-0.00436563
8.360400e-01,-0.50625,-0.00230312
8.360600e-01,-0.525,-0.00308438
8.360800e-01,-0.496875,-0.0052375
8.361000e-01,-0.478125,-0.00285625
8.361200e-01,-0.471875,-0.00379375
8.361400e-01,-0.5125,-0.00239687
8.361600e-01,-0.496875,-0.00300625
8.361800e-01,-0.49375,-0.00607188
8.362000e-01,-0.484375,-0.0030125
8.362200e-01,-0.509375,-0.0049
8.362400e-01,-0.490625,-0.00261562
8.362600e-01,-0.5,-0.00308125
8.362800e-01,-0.5125,-0.0054125
8.363000e-01,-0.465625,-0.00414688
8.363200e-01,-0.484375,-0.00446563
8.363400e-01,-0.55,-0.00297187
8.363600e-01,-0.521875,-0.00321562
8.363800e-01,-0.51875,-0.00489688
8.364000e-01,-0.55,-0.00473437
8.364200e-01,-0.48125,-0.00362812
8.364400e-01,-0.534375,-0.0025125
8.364600e-01,-0.5375,-0.00295938
8.364800e-01,-0.521875,-0.00333125
8.365000e-01,-0.559375,-0.00528438
8.365200e-01,-0.553125,-0.003875
8.365400e-01,-0.496875,-0.00385625
8.365600e-01,-0.5,-0.00289688
8.365800e-01,-0.53125,-0.00208437
8.366000e-01,-0.534375,-0.00692188
8.366200e-01,-0.496875,-0.00238438
8.366400e-01,-0.50625,-0.003975
8.366600e-01,-0.5,-0.00299063
8.366800e-01,-0.44375,-0.00130625
8.367000e-01,-0.496875,-0.0069375
8.367200e-01,-0.45625,-0.00291563
8.367400e-01,-0.484375,-0.00440625
8.367600e-01,-0.5125,-0.00304063
8.367800e-01,-0.496875,-0.00155938
8.368000e-01,-0.5625,-0.00687812
8.368200e-01,-0.53125,-0.00247813
8.368400e-01,-0.521875,-0.00507187
8.368600e-01,-0.50625,-0.00219375
8.368800e-01,-0.5125,-0.00283438
8.369000e-01,-0.5375,-0.00633125
8.369200e-01,-0.53125,-0.00378125
8.369400e-01,-0.53125,-0.0055125
8.369600e-01,-0.496875,-0.00215
8.369800e-01,-0.484375,-0.00285625
8.370000e-01,-0.5375,-0.0047125
8.370200e-01,-0.521875,-0.004125
8.370400e-01,-0.55,-0.00470938
8.370600e-01,-0.509375,-0.003375
8.370800e-01,-0.5,-0.00344062
8.371000e-01,-0.50625,-0.00380938
8.371200e-01,-0.525,-0.00536562
8.371400e-01,-0.509375,-0.00391875
8.371600e-01,-0.496875,-0.00265
8.371800e-01,-0.48125,-0.004175
8.372000e-01,-0.496875,-0.00264375
8.372200e-01,-0.540625,-0.0069625
8.372400e-01,-0.540625,-0.00383125
8.372600e-01,-0.5375,-0.00369687
8.372800e-01,-0.53125,-0.00453438
8.373000e-01,-0.49375,-0.00066875
8.373200e-01,-0.540625,-0.00692188
8.373400e-01,-0.534375,-0.00384687
8.373600e-01,-0.5375,-0.00400625
8.373800e-01,-0.509375,-0.0044125
8.374000e-01,-0.521875,-0.00135313
8.374200e-01,-0.534375,-0.00751875
8.374400e-01,-0.5125,-0.00381562
8.374600e-01,-0.5625,-0.00387812
8.374800e-01,-0.53125,-0.00375625
8.375000e-01,-0.5125,-0.00160937
8.375200e-01,-0.546875,-0.0064
8.375400e-01,-0.53125,-0.0037125
8.375600e-01,-0.534375,-0.00490938
8.375800e-01,-0.49375,-0.00383438
8.376000e-01,-0.490625,-0.0021125
8.376200e-01,-0.540625,-0.00518125
8.376400e-01,-0.534375,-0.00452813
8.376600e-01,-0.49375,-0.00464375
8.376800e-01,-0.484375,-0.00284687
8.377000e-01,-0.48125,-0.00255
8.377200e-01,-0.48125,-0.0032375
8.377400e-01,-0.53125,-0.00489688
8.377600e-01,-0.490625,-0.00401563
8.377800e-01,-0.534375,-0.00329688
8.378000e-01,-0.490625,-0.0029625
8.378200e-01,-0.478125,-0.00280625
8.378400e-01,-0.50625,-0.00571875
8.378600e-01,-0.53125,-0.0049
8.378800e-01,-0.5125,-0.00368438
8.379000e-01,-0.50625,-0.0043
8.379200e-01,-0.490625,-0.00191875
8.379400e-01,-0.5125,-0.00585625
8.379600e-01,-0.525,-0.00401563
8.379800e-01,-0.509375,-0.00336875
8.380000e-01,-0.525,-0.00452813
8.380200e-01,-0.53125,-0.000978125
8.380400e-01,-0.534375,-0.0059375
8.380600e-01,-0.546875,-0.00465
8.380800e-01,-0.49375,-0.00358438
8.381000e-01,-0.509375,-0.00426562
8.381200e-01,-0.51875,-0.00155
8.381400e-01,-0.496875,-0.00515938
8.381600e-01,-0.490625,-0.00459375
8.381800e-01,-0.496875,-0.00419375
8.382000e-01,-0.525,-0.003775
8.382200e-01,-0.525,-0.00193125
8.382400e-01,-0.540625,-0.00397187
8.382600e-01,-0.525,-0.00521563
8.382800e-01,-0.525,-0.00302812
8.383000e-01,-0.5125,-0.00416562
8.383200e-01,-0.5375,-0.00219063
8.383400e-01,-0.56875,-0.00276875
8.383600e-01,-0.58125,-0.00570312
8.383800e-01,-0.534375,-0.00282188
8.384000e-01,-0.521875,-0.00460937
8.384200e-01,-0.540625,-0.00240938
8.384400e-01,-0.540625,-0.0030375
8.384600e-01,-0.53125,-0.0059375
8.384800e-01,-0.5375,-0.0033875
8.385000e-01,-0.546875,-0.0041625
8.385200e-01,-0.534375,-0.00278437
8.385400e-01,-0.53125,-0.00264687
8.385600e-01,-0.525,-0.00545625
8.385800e-01,-0.509375,-0.0043125
8.386000e-01,-0.484375,-0.0041375
8.386200e-01,-0.484375,-0.0032875
8.386400e-01,-0.49375,-0.00201875
8.386600e-01,-0.496875,-0.00445938
8.386800e-01,-0.471875,-0.00529375
8.387000e-01,-0.478125,-0.0044375
8.387200e-01,-0.471875,-0.00353437
8.387400e-01,-0.484375,-0.00286563
8.387600e-01,-0.48125,-0.00338125
8.387800e-01,-0.53125,-0.0057875
8.388000e-01,-0.509375,-0.00383438
8.388200e-01,-0.48125,-0.00349687
8.388400e-01,-0.484375,-0.00288125
8.388600e-01,-0.509375,-0.00339375
8.388800e-01,-0.50625,-0.00669062
8.389000e-01,-0.546875,-0.00285625
8.389200e-01,-0.525,-0.0051
8.389400e-01,-0.49375,-0.00321562
8.389600e-01,-0.5,-0.0030125
8.389800e-01,-0.50625,-0.00677188
8.390000e-01,-0.478125,-0.00292188
8.390200e-01,-0.5,-0.00488125
8.390400e-01,-0.48125,-0.0026625
8.390600e-01,-0.496875,-0.00196875
8.390800e-01,-0.525,-0.0071375
8.391000e-01,-0.484375,-0.00274375
8.391200e-01,-0.496875,-0.00537188
8.391400e-01,-0.45625,-0.0019625
8.391600e-01,-0.50625,-0.0022875
8.391800e-01,-0.51875,-0.00557188
8.392000e-01,-0.509375,-0.00339375
8.392200e-01,-0.484375,-0.0045875
8.392400e-01,-0.459375,-0.00236875
8.392600e-01,-0.484375,-0.00329688
8.392800e-01,-0.48125,-0.00480313
8.393000e-01,-0.453125,-0.00442187
8.393200e-01,-0.45,-0.00454375
8.393400e-01,-0.484375,-0.00242812
8.393600e-01,-0.459375,-0.00366875
8.393800e-01,-0.471875,-0.00324375
8.394000e-01,-0.496875,-0.00525625
8.394200e-01,-0.490625,-0.00425625
8.394400e-01,-0.453125,-0.00292813
8.394600e-01,-0.459375,-0.00405
8.394800e-01,-0.4375,-0.00231875
8.395000e-01,-0.459375,-0.0062625
8.395200e-01,-0.484375,-0.0034125
8.395400e-01,-0.490625,-0.00375312
8.395600e-01,-0.48125,-0.004475
8.395800e-01,-0.484375,-0.00229063
8.396000e-01,-0.46875,-0.00729688
8.396200e-01,-0.465625,-0.00279375
8.396400e-01,-0.490625,-0.00392813
8.396600e-01,-0.49375,-0.00452813
8.396800e-01,-0.465625,-0.000853125
8.397000e-01,-0.534375,-0.00755625
8.397200e-01,-0.53125,-0.00292813
8.397400e-01,-0.5125,-0.00406875
8.397600e-01,-0.5125,-0.0033875
8.397800e-01,-0.509375,-0.00152187
8.398000e-01,-0.484375,-0.00649375
8.398200e-01,-0.53125,-0.00320313
8.398400e-01,-0.540625,-0.00484688
8.398600e-01,-0.50625,-0.00288125
8.398800e-01,-0.49375,-0.00207188
8.399000e-01,-0.53125,-0.00515313
8.399200e-01,-0.534375,-0.004475
8.399400e-01,-0.50625,-0.00485312
8.399600e-01,-0.5,-0.00341562
8.399800e-01,-0.509375,-0.00309375
8.400000e-01,-0.521875,-0.00330313
8.400200e-01,-0.559375,-0.00447188
8.400400e-01,-0.490625,-0.00436875
8.400600e-01,-0.521875,-0.00238438
8.400800e-01,-0.5,-0.00342813
8.401000e-01,-0.490625,-0.00219688
8.401200e-01,-0.484375,-0.00525
8.401400e-01,-0.509375,-0.00390313
8.401600e-01,-0.509375,-0.0025375
8.401800e-01,-0.509375,-0.00402813
8.402000e-01,-0.48125,-0.00165
8.402200e-01,-0.48125,-0.00608437
8.402400e-01,-0.48125,-0.00387188
8.402600e-01,-0.44375,-0.00336563
8.402800e-01,-0.478125,-0.0037625
8.403000e-01,-0.453125,-0.00167187
8.403200e-01,-0.50625,-0.0065125
8.403400e-01,-0.546875,-0.00446563
8.403600e-01,-0.51875,-0.00301563
8.403800e-01,-0.5,-0.0045625
8.404000e-01,-0.49375,-0.00177187
8.404200e-01,-0.53125,-0.00538125
8.404400e-01,-0.50625,-0.00382187
8.404600e-01,-0.49375,-0.00301875
8.404800e-01,-0.509375,-0.00455625
8.405000e-01,-0.51875,-0.00113125
8.405200e-01,-0.5,-0.00506563
8.405400e-01,-0.51875,-0.00496563
8.405600e-01,-0.521875,-0.00350937
8.405800e-01,-0.5,-0.00394375
8.406000e-01,-0.534375,-0.0024875
8.406200e-01,-0.53125,-0.00399688
8.406400e-01,-0.578125,-0.00558437
8.406600e-01,-0.553125,-0.003675
8.406800e-01,-0.5125,-0.0030875
8.407000e-01,-0.5125,-0.00206875
8.407200e-01,-0.496875,-0.00291563
8.407400e-01,-0.51875,-0.00545937
8.407600e-01,-0.534375,-0.00488437
8.407800e-01,-0.553125,-0.00434375
8.408000e-01,-0.49375,-0.00255312
8.408200e-01,-0.478125,-0.00301875
8.408400e-01,-0.48125,-0.00578438
8.408600e-01,-0.5125,-0.004525
8.408800e-01,-0.484375,-0.00365625
8.409000e-01,-0.471875,-0.00267812
8.409200e-01,-0.46875,-0.00230625
8.409400e-01,-0.490625,-0.00557188
8.409600e-01,-0.484375,-0.00521563
8.409800e-01,-0.478125,-0.00312187
8.410000e-01,-0.5,-0.00375625
8.410200e-01,-0.48125,-0.00290312
8.410400e-01,-0.49375,-0.0040125
8.410600e-01,-0.5375,-0.0057875
8.410800e-01,-0.53125,-0.00270313
8.411000e-01,-0.525,-0.00457187
8.411200e-01,-0.496875,-0.00260625
8.411400e-01,-0.534375,-0.0034375
8.411600e-01,-0.540625,-0.00655937
8.411800e-01,-0.50625,-0.00224062
8.412000e-01,-0.5375,-0.00484688
8.412200e-01,-0.5125,-0.0023625
8.412400e-01,-0.49375,-0.00232188
8.412600e-01,-0.5,-0.00617188
8.412800e-01,-0.490625,-0.00295938
8.413000e-01,-0.471875,-0.00499688
8.413200e-01,-0.465625,-0.00329688
8.413400e-01,-0.478125,-0.00240938
8.413600e-01,-0.5125,-0.00603438
8.413800e-01,-0.45625,-0.00325625
8.414000e-01,-0.5,-0.00476562
8.414200e-01,-0.484375,-0.0019
8.414400e-01,-0.471875,-0.00270313
8.414600e-01,-0.521875,-0.00555
8.414800e-01,-0.50625,-0.0033125
8.415000e-01,-0.5125,-0.00470938
8.415200e-01,-0.5,-0.00195937
8.415400e-01,-0.490625,-0.00312187
8.415600e-01,-0.490625,-0.00482812
8.415800e-01,-0.5375,-0.00490938
8.416000e-01,-0.525,-0.004325
8.416200e-01,-0.490625,-0.00285625
8.416400e-01,-0.50625,-0.00359687
8.416600e-01,-0.46875,-0.00386563
8.416800e-01,-0.5125,-0.00601563
8.417000e-01,-0.50625,-0.00341562
8.417200e-01,-0.525,-0.00299687
8.417400e-01,-0.540625,-0.00358438
8.417600e-01,-0.490625,-0.0022875
8.417800e-01,-0.490625,-0.00655312
8.418000e-01,-0.49375,-0.00304375
8.418200e-01,-0.521875,-0.00363437
8.418400e-01,-0.51875,-0.00399375
8.418600e-01,-0.525,-0.00071875
8.418800e-01,-0.51875,-0.0071375
8.419000e-01,-0.496875,-0.0025
8.419200e-01,-0.5,-0.00409063
8.419400e-01,-0.496875,-0.0034625
8.419600e-01,-0.5125,-0.00155625
8.419800e-01,-0.525,-0.0071625
8.420000e-01,-0.534375,-0.00281875
8.420200e-01,-0.534375,-0.00438125
8.420400e-01,-0.5375,-0.00334375
8.420600e-01,-0.5625,-0.00215
8.420800e-01,-0.5125,-0.00608125
8.421000e-01,-0.49375,-0.00283438
8.421200e-01,-0.48125,-0.00530938
8.421400e-01,-0.509375,-0.00255312
8.421600e-01,-0.490625,-0.00235938
8.421800e-01,-0.496875,-0.00504375
8.422000e-01,-0.471875,-0.00332813
8.422200e-01,-0.525,-0.00482812
8.422400e-01,-0.53125,-0.00334687
8.422600e-01,-0.509375,-0.00338125
8.422800e-01,-0.50625,-0.00443438
8.423000e-01,-0.5375,-0.00457187
8.423200e-01,-0.546875,-0.00462188
8.423400e-01,-0.484375,-0.00325938
8.423600e-01,-0.51875,-0.00420312
8.423800e-01,-0.521875,-0.00256562
8.424000e-01,-0.521875,-0.00509063
8.424200e-01,-0.53125,-0.00423437
8.424400e-01,-0.51875,-0.00325938
8.424600e-01,-0.525,-0.00404375
8.424800e-01,-0.45,-0.00175938
8.425000e-01,-0.525,-0.00627812
8.425200e-01,-0.525,-0.00377813
8.425400e-01,-0.509375,-0.0027
8.425600e-01,-0.5125,-0.0042875
8.425800e-01,-0.490625,-0.00114687
8.426000e-01,-0.484375,-0.00618125
8.426200e-01,-0.53125,-0.00265625
8.426400e-01,-0.5125,-0.00297813
8.426600e-01,-0.525,-0.00375
8.426800e-01,-0.5125,-0.00134688
8.427000e-01,-0.540625,-0.00539375
8.427200e-01,-0.553125,-0.00357813
8.427400e-01,-0.553125,-0.00450625
8.427600e-01,-0.55,-0.00424063
8.427800e-01,-0.546875,-0.0022125
8.428000e-01,-0.525,-0.00527187
8.428200e-01,-0.56875,-0.004425
8.428400e-01,-0.5625,-0.00442187
8.428600e-01,-0.58125,-0.0032875
8.428800e-01,-0.540625,-0.00213125
8.429000e-01,-0.546875,-0.00426562
8.429200e-01,-0.559375,-0.0045125
8.429400e-01,-0.5125,-0.00424063
8.429600e-01,-0.48125,-0.00366562
8.429800e-01,-0.534375,-0.00204375
8.430000e-01,-0.521875,-0.00292188
8.430200e-01,-0.5625,-0.00578125
8.430400e-01,-0.575,-0.004475
8.430600e-01,-0.603125,-0.00422812
8.430800e-01,-0.540625,-0.00247813
8.431000e-01,-0.559375,-0.00276563
8.431200e-01,-0.58125,-0.00544063
8.431400e-01,-0.53125,-0.00435312
8.431600e-01,-0.484375,-0.00248438
8.431800e-01,-0.5125,-0.00363125
8.432000e-01,-0.509375,-0.00211875
8.432200e-01,-0.5125,-0.00542187
8.432400e-01,-0.53125,-0.005525
8.432600e-01,-0.49375,-0.00344062
8.432800e-01,-0.521875,-0.00443438
8.433000e-01,-0.51875,-0.00229375
8.433200e-01,-0.5375,-0.00493125
8.433400e-01,-0.521875,-0.005625
8.433600e-01,-0.521875,-0.00395625
8.433800e-01,-0.525,-0.00458438
8.434000e-01,-0.51875,-0.00255
8.434200e-01,-0.51875,-0.00345
8.434400e-01,-0.46875,-0.00548437
8.434600e-01,-0.496875,-0.00244375
8.434800e-01,-0.496875,-0.004225
8.435000e-01,-0.45625,-0.00163125
8.435200e-01,-0.484375,-0.0034375
8.435400e-01,-0.51875,-0.00607188
8.435600e-01,-0.534375,-0.002675
8.435800e-01,-0.5375,-0.00471875
8.436000e-01,-0.534375,-0.00155
8.436200e-01,-0.484375,-0.0025
8.436400e-01,-0.521875,-0.00590938
8.436600e-01,-0.509375,-0.00282188
8.436800e-01,-0.50625,-0.0046625
8.437000e-01,-0.478125,-0.00221875
8.437200e-01,-0.496875,-0.002725
8.437400e-01,-0.490625,-0.00580938
8.437600e-01,-0.5,-0.00394375
8.437800e-01,-0.521875,-0.00432812
8.438000e-01,-0.49375,-0.00202812
8.438200e-01,-0.465625,-0.00244063
8.438400e-01,-0.46875,-0.0043125
8.438600e-01,-0.471875,-0.00458125
8.438800e-01,-0.484375,-0.003525
8.439000e-01,-0.5125,-0.00374063
8.439200e-01,-0.525,-0.00307813
8.439400e-01,-0.496875,-0.00380313
8.439600e-01,-0.5125,-0.00530625
8.439800e-01,-0.465625,-0.00369375
8.440000e-01,-0.50625,-0.00315
8.440200e-01,-0.478125,-0.00274375
8.440400e-01,-0.496875,-0.003025
8.440600e-01,-0.46875,-0.00615938
8.440800e-01,-0.459375,-0.00338437
8.441000e-01,-0.478125,-0.00390625
8.441200e-01,-0.50625,-0.002975
8.441400e-01,-0.465625,-0.001925
8.441600e-01,-0.496875,-0.0065625
8.441800e-01,-0.496875,-0.00181875
8.442000e-01,-0.478125,-0.00468438
8.442200e-01,-0.5,-0.00260938
8.442400e-01,-0.48125,-0.00145
8.442600e-01,-0.5125,-0.0068125
8.442800e-01,-0.540625,-0.00261562
8.443000e-01,-0.51875,-0.00420312
8.443200e-01,-0.465625,-0.0022125
8.443400e-01,-0.5,-0.00179063
8.443600e-01,-0.490625,-0.00682813
8.443800e-01,-0.48125,-0.00341562
8.444000e-01,-0.484375,-0.00560937
8.444200e-01,-0.50625,-0.0034375
8.444400e-01,-0.496875,-0.003
8.444600e-01,-0.490625,-0.00470938
8.444800e-01,-0.48125,-0.00428125
8.445000e-01,-0.5,-0.00521563
8.445200e-01,-0.50625,-0.00258125
8.445400e-01,-0.559375,-0.00440313
8.445600e-01,-0.5125,-0.00338125
8.445800e-01,-0.496875,-0.00535313
8.446000e-01,-0.49375,-0.00410938
8.446200e-01,-0.478125,-0.0025875
8.446400e-01,-0.49375,-0.00341562
8.446600e-01,-0.53125,-0.00157188
8.446800e-01,-0.521875,-0.0054
8.447000e-01,-0.496875,-0.00363125
8.447200e-01,-0.521875,-0.0028125
8.447400e-01,-0.546875,-0.00440313
8.447600e-01,-0.534375,-0.00214063
8.447800e-01,-0.525,-0.00660625
8.448000e-01,-0.534375,-0.00304375
8.448200e-01,-0.575,-0.0031875
8.448400e-01,-0.565625,-0.0037375
8.448600e-01,-0.540625,-0.00118125
8.448800e-01,-0.578125,-0.0067
8.449000e-01,-0.55,-0.003375
8.449200e-01,-0.521875,-0.00372812
8.449400e-01,-0.490625,-0.00385625
8.449600e-01,-0.553125,-0.000990625
8.449800e-01,-0.56875,-0.0071125
8.450000e-01,-0.5375,-0.00336875
8.450200e-01,-0.565625,-0.00494063
8.450400e-01,-0.565625,-0.00383125
8.450600e-01,-0.540625,-0.00149062
8.450800e-01,-0.5375,-0.005475
8.451000e-01,-0.534375,-0.00409687
8.451200e-01,-0.5625,-0.0045625
8.451400e-01,-0.546875,-0.00320625
8.451600e-01,-0.5125,-0.0027125
8.451800e-01,-0.509375,-0.00445
8.452000e-01,-0.525,-0.00502187
8.452200e-01,-0.525,-0.00448437
8.452400e-01,-0.5125,-0.0029625
8.452600e-01,-0.496875,-0.00319688
8.452800e-01,-0.521875,-0.0031375
8.453000e-01,-0.49375,-0.00550313
8.453200e-01,-0.525,-0.00488437
8.453400e-01,-0.50625,-0.0035625
8.453600e-01,-0.5,-0.00304688
8.453800e-01,-0.496875,-0.00255937
8.454000e-01,-0.55,-0.005675
8.454200e-01,-0.521875,-0.00421875
8.454400e-01,-0.5125,-0.00321875
8.454600e-01,-0.459375,-0.0033875
8.454800e-01,-0.534375,-0.00214063
8.455000e-01,-0.55,-0.005525
8.455200e-01,-0.578125,-0.004475
8.455400e-01,-0.565625,-0.00272813
8.455600e-01,-0.5375,-0.00402188
8.455800e-01,-0.484375,-0.00127187
8.456000e-01,-0.50625,-0.00510313
8.456200e-01,-0.496875,-0.00459688
8.456400e-01,-0.534375,-0.00349063
8.456600e-01,-0.540625,-0.00497188
8.456800e-01,-0.521875,-0.00150938
8.457000e-01,-0.465625,-0.00430938
8.457200e-01,-0.534375,-0.00543438
